Outlet_ID,,Items_ID,Predicted_Outlet_Sales
OUT017,273,FDS22,900.1346068111047
OUT017,274,FDK57,2033.9158568111047
OUT017,275,FDR31,2515.1033568111047
OUT017,276,NCX18,3187.5408568111047
OUT017,277,FDO56,2046.9158568111047
OUT017,278,FDG04,3062.3846068111047
OUT017,279,FDP49,1051.2908568111047
OUT017,280,FDQ04,794.6346068111047
OUT017,281,FDC56,2034.8846068111047
OUT017,282,NCD42,734.5096068111047
OUT017,283,FDW47,2060.0408568111047
OUT017,284,FDH41,3469.9471068111047
OUT017,285,FDQ56,1458.1971068111047
OUT017,286,FDU08,1734.7283568111047
OUT017,287,FDF50,3211.0096068111047
OUT017,288,FDZ49,3650.7596068111047
OUT017,289,FDH47,1724.0721068111047
OUT017,290,NCE18,4002.5096068111047
OUT017,291,NCB30,3189.5721068111047
OUT017,292,NCL19,2346.3846068111047
OUT017,293,FDR09,4129.447106811105
OUT017,294,FDB16,1483.2908568111047
OUT017,295,FDM16,1333.3533568111047
OUT017,296,FDL21,838.8221068111047
OUT017,297,FDV56,1910.0408568111047
OUT017,298,FDR16,3514.8221068111047
OUT017,299,FDA07,2139.8846068111047
OUT017,300,NCW18,3799.0096068111047
OUT017,301,FDC32,1620.1033568111047
OUT017,302,FDS03,1165.9783568111047
OUT017,303,FDQ15,1394.3221068111047
OUT017,304,FDC26,1910.2596068111047
OUT017,305,FDW32,1539.5721068111047
OUT017,306,FDD46,2493.5721068111047
OUT017,307,FDB41,868.6971068111047
OUT017,308,NCS05,2229.7908568111047
OUT017,309,DRL23,1822.4471068111047
OUT017,310,FDE45,2957.8221068111047
OUT017,311,FDI09,4069.3221068111047
OUT017,312,FDO24,2576.4471068111047
OUT017,313,FDP04,1153.8846068111047
OUT017,314,NCG07,3030.7283568111047
OUT017,315,NCW05,1812.3846068111047
OUT017,316,FDU37,1443.1033568111047
OUT017,317,FDV37,3258.1971068111047
OUT017,318,NCL06,4190.072106811105
OUT017,319,FDZ07,1150.2596068111047
OUT017,320,FDL24,2900.5721068111047
OUT017,321,FDD47,2865.3533568111047
OUT017,322,FDA14,2400.1658568111047
OUT017,323,NCU05,1384.2908568111047
OUT017,324,DRH13,1800.8846068111047
OUT017,325,FDG10,1090.4783568111047
OUT017,326,NCU41,3137.2596068111047
OUT017,327,NCK31,962.5096068111047
OUT017,328,FDD51,780.8533568111047
OUT017,329,FDJ32,1171.9783568111047
OUT017,330,FDX46,1085.0721068111047
OUT017,331,FDH45,863.8221068111047
OUT017,332,DRH03,1557.6033568111047
OUT017,333,FDE26,2446.9158568111047
OUT017,334,NCK30,4074.8221068111047
OUT017,335,FDY55,4155.572106811105
OUT017,336,FDR57,2640.3846068111047
OUT017,337,FDX15,2586.6658568111047
OUT017,338,DRH49,1423.3221068111047
OUT017,339,FDP07,3225.3533568111047
OUT017,340,FDZ32,1849.8533568111047
OUT017,341,FDU56,3069.4783568111047
OUT017,342,FDV34,1320.6346068111047
OUT017,343,FDN52,1543.7283568111047
OUT017,344,FDE04,2945.4158568111047
OUT017,345,FDI21,1166.0721068111047
OUT017,346,FDT27,3847.3221068111047
OUT017,347,FDD33,3839.3846068111047
OUT017,348,FDU31,3652.6658568111047
OUT017,349,FDK58,1779.1971068111047
OUT017,350,FDO01,2235.8221068111047
OUT017,351,DRK11,2500.3846068111047
OUT017,352,FDU43,3927.2596068111047
OUT017,353,FDB27,3154.3846068111047
OUT017,354,FDL12,1082.6346068111047
OUT017,355,FDE09,1902.8533568111047
OUT017,356,FDU16,1500.6346068111047
OUT017,357,FDW15,2535.0721068111047
OUT017,358,NCG30,2034.4471068111047
OUT017,359,FDQ32,2125.0408568111047
OUT017,360,NCV30,1075.2596068111047
OUT017,361,FDU33,867.6346068111047
OUT017,362,FDN58,3811.6346068111047
OUT017,363,FDA52,2892.9783568111047
OUT017,364,FDE29,1037.3846068111047
OUT017,365,NCM41,1589.0096068111047
OUT017,366,NCQ02,3043.8846068111047
OUT017,367,NCR53,3646.4783568111047
OUT017,368,FDD36,2036.1658568111047
OUT017,369,FDL56,1485.7596068111047
OUT017,370,FDG52,807.4158568111047
OUT017,371,FDC37,1822.9471068111047
OUT017,372,FDJ50,1053.9471068111047
OUT017,373,FDV13,1613.3221068111047
OUT017,374,DRL60,2497.6033568111047
OUT017,375,FDW03,1834.7596068111047
OUT017,376,FDY48,1740.7283568111047
OUT017,377,DRF03,709.1971068111047
OUT017,378,FDA37,2192.9471068111047
OUT017,379,NCX53,2380.1346068111047
OUT017,380,FDX39,3467.1658568111047
OUT017,381,FDZ45,3237.5096068111047
OUT017,382,DRG36,2783.6346068111047
OUT017,383,FDE39,2000.0408568111047
OUT017,384,FDI04,3255.1971068111047
OUT017,385,DRP35,2097.3221068111047
OUT017,386,FDZ23,3101.0096068111047
OUT017,387,FDO11,4097.134606811105
OUT017,388,FDX09,2903.5721068111047
OUT017,389,NCE42,3737.1346068111047
OUT017,390,FDN27,2019.3221068111047
OUT017,391,FDL28,3731.1346068111047
OUT017,392,NCC19,3136.2596068111047
OUT017,393,NCY42,2381.6346068111047
OUT017,394,FDN50,1686.6033568111047
OUT017,395,FDI16,945.0721068111047
OUT017,396,FDQ25,2935.6033568111047
OUT017,397,DRI11,1964.7908568111047
OUT017,398,FDN25,1067.1971068111047
OUT017,399,FDQ13,1492.5096068111047
OUT017,400,DRD15,3729.5096068111047
OUT017,401,FDO36,2960.5721068111047
OUT017,402,NCS18,1787.9158568111047
OUT017,403,FDD16,1311.8221068111047
OUT017,404,FDT16,4243.822106811105
OUT017,405,DRG25,3021.8846068111047
OUT017,406,FDV59,3538.6346068111047
OUT017,407,FDP51,2058.4783568111047
OUT017,408,FDZ12,2387.0096068111047
OUT017,409,NCB07,3176.5096068111047
OUT017,410,DRM11,4209.603356811105
OUT017,411,NCS41,3039.3221068111047
OUT017,412,FDC02,4196.103356811105
OUT017,413,FDP44,1838.4158568111047
OUT017,414,FDA38,3885.7908568111047
OUT017,415,NCE30,3433.6658568111047
OUT017,416,FDG46,1957.1346068111047
OUT017,417,FDT24,1319.2283568111047
OUT017,418,DRJ01,2586.1658568111047
OUT017,419,NCM19,1875.4783568111047
OUT017,420,FDW23,751.1971068111047
OUT017,421,FDT14,2012.9471068111047
OUT017,422,FDN09,3940.9471068111047
OUT017,423,FDC33,3311.2596068111047
OUT017,424,FDL27,1211.8846068111047
OUT017,425,FDN48,1617.4471068111047
OUT017,426,FDP34,2562.0096068111047
OUT017,427,FDO57,2623.6971068111047
OUT017,428,FDP40,1931.0721068111047
OUT017,429,FDH21,2836.1971068111047
OUT017,430,FDF08,1563.5096068111047
OUT017,431,FDO49,1028.6033568111047
OUT017,432,FDX24,1622.7596068111047
OUT017,433,FDM34,2158.8221068111047
OUT017,434,FDL44,2732.3221068111047
OUT017,435,NCZ29,2122.5721068111047
OUT017,436,FDD52,1799.5408568111047
OUT017,437,DRG39,950.1658568111047
OUT017,438,FDX56,3462.0721068111047
OUT017,439,FDO39,3060.0408568111047
OUT017,440,FDY14,4251.634606811105
OUT017,441,DRD25,1855.6971068111047
OUT017,442,FDQ11,4221.884606811105
OUT017,443,NCF06,4203.665856811105
OUT017,444,DRH11,1035.3846068111047
OUT017,445,FDC35,3363.3846068111047
OUT017,446,FDC45,2827.2283568111047
OUT017,447,FDJ46,2850.6658568111047
OUT017,448,FDH05,3757.5096068111047
OUT017,449,NCB55,1010.0721068111047
OUT017,450,FDB12,1814.2908568111047
OUT017,451,FDI20,3494.9783568111047
OUT017,452,FDF53,2975.5721068111047
OUT017,453,FDW25,1514.7596068111047
OUT017,454,FDN15,2314.9783568111047
OUT017,455,FDO28,1983.0721068111047
OUT017,456,FDJ03,912.0408568111047
OUT017,457,FDN32,3040.6971068111047
OUT017,458,FDF33,2054.7908568111047
OUT017,459,FDW01,2560.7283568111047
OUT017,460,NCG43,1595.2283568111047
OUT017,461,NCF55,708.5096068111047
OUT017,462,FDC34,2582.4783568111047
OUT017,463,FDX38,904.5096068111047
OUT017,464,FDD22,1914.3221068111047
OUT017,465,FDL09,2796.6346068111047
OUT017,466,FDB52,4115.228356811105
OUT017,467,FDR49,879.1033568111047
OUT017,468,DRI49,1365.3846068111047
OUT017,469,FDB47,3425.7908568111047
OUT017,470,FDZ01,1823.1971068111047
OUT017,471,FDT26,1976.3846068111047
OUT017,472,FDT23,1409.0408568111047
OUT017,473,FDL33,3163.0096068111047
OUT017,474,FDL40,1669.0721068111047
OUT017,475,NCN17,1739.0408568111047
OUT017,476,FDY47,2189.9471068111047
OUT017,477,DRF49,1910.1033568111047
OUT017,478,DRE01,3888.9158568111047
OUT017,479,FDY26,3433.0096068111047
OUT017,480,FDD48,1957.7596068111047
OUT017,481,FDA49,1515.1033568111047
OUT017,482,FDE11,3039.6346068111047
OUT017,483,NCK19,3125.8846068111047
OUT017,484,DRF36,3079.8846068111047
OUT017,485,NCU54,3366.8221068111047
OUT017,486,NCI31,658.7596068111047
OUT017,487,FDI28,1388.7283568111047
OUT017,488,FDB37,3912.3221068111047
OUT017,489,FDF38,861.3221068111047
OUT017,490,FDO27,1650.0721068111047
OUT017,491,FDH56,2021.6971068111047
OUT017,492,NCV18,1416.6346068111047
OUT017,493,FDM38,1011.8846068111047
OUT017,494,FDQ45,3035.9471068111047
OUT017,495,NCG06,4155.259606811105
OUT017,496,FDH46,1803.1346068111047
OUT017,497,DRF51,653.3846068111047
OUT017,498,FDY21,3183.6971068111047
OUT017,499,FDB10,3839.1971068111047
OUT017,500,FDD20,2172.4158568111047
OUT017,501,FDW20,2138.8846068111047
OUT017,502,FDA48,3584.6658568111047
OUT017,503,FDN23,2443.1346068111047
OUT017,504,FDC11,1514.4471068111047
OUT017,505,FDL14,2644.9471068111047
OUT017,506,FDX03,870.0721068111047
OUT017,507,FDN21,2649.8221068111047
OUT017,508,FDG60,3777.6971068111047
OUT017,509,FDC38,2238.4158568111047
OUT017,510,FDM39,2910.5721068111047
OUT017,511,FDF44,2266.6346068111047
OUT017,512,NCU53,2763.2283568111047
OUT017,513,FDD23,3158.8221068111047
OUT017,514,FDV08,832.6033568111047
OUT017,515,FDM22,1000.9783568111047
OUT017,516,FDC04,3880.2908568111047
OUT017,517,FDR40,1467.1971068111047
OUT017,518,FDJ04,1958.0721068111047
OUT017,519,FDR43,676.6033568111047
OUT017,520,FDW22,3623.8221068111047
OUT017,521,NCZ54,2615.4471068111047
OUT017,522,NCT41,2527.7596068111047
OUT017,523,FDL15,2549.9783568111047
OUT017,524,NCI42,3361.6346068111047
OUT017,525,NCN42,2423.6033568111047
OUT017,526,FDB03,3866.1971068111047
OUT017,527,FDU40,3123.6971068111047
OUT017,528,FDZ56,2818.8846068111047
OUT017,529,FDV55,2455.8533568111047
OUT017,530,FDB22,2542.1971068111047
OUT017,531,FDD02,2074.0408568111047
OUT017,532,FDP15,4184.697106811105
OUT017,533,DRE27,1582.5096068111047
OUT017,534,FDU49,1571.7596068111047
OUT017,535,NCH30,1841.3533568111047
OUT017,536,FDY39,3043.7596068111047
OUT017,537,FDQ14,2464.4471068111047
OUT017,538,DRG48,2401.3846068111047
OUT017,539,NCE06,2634.4471068111047
OUT017,540,FDT50,1651.0096068111047
OUT017,541,FDN33,1667.3221068111047
OUT017,542,FDT47,1725.3846068111047
OUT017,543,FDL02,1846.3533568111047
OUT017,544,FDR37,3010.2596068111047
OUT017,545,FDY16,3055.6971068111047
OUT017,546,FDW60,2957.6971068111047
OUT017,547,DRF25,726.1658568111047
OUT017,548,FDA45,2868.4471068111047
OUT017,549,FDU55,4217.790856811105
OUT017,550,FDI60,1211.3846068111047
OUT017,551,FDZ10,2096.7596068111047
OUT017,552,DRH59,1289.7283568111047
OUT017,553,FDR32,3784.9471068111047
OUT017,554,DRJ59,786.7596068111047
OUT017,555,NCP02,1043.2283568111047
OUT017,556,NCI55,2018.5721068111047
OUT017,557,FDU57,2522.3846068111047
OUT017,558,FDY35,910.0408568111047
OUT017,559,NCC55,706.0721068111047
OUT017,560,NCM05,4270.353356811105
OUT017,561,FDU07,2508.8846068111047
OUT017,562,FDW28,3166.3221068111047
OUT017,563,FDP46,1517.5408568111047
OUT017,564,FDQ09,1920.5408568111047
OUT017,565,FDP13,841.1346068111047
OUT017,566,FDH31,1750.9783568111047
OUT017,567,DRH51,1449.0408568111047
OUT017,568,DRC25,1455.6971068111047
OUT017,569,FDR11,2646.7283568111047
OUT017,570,DRL11,2624.2908568111047
OUT017,571,FDQ39,3125.1346068111047
OUT017,572,NCM43,2701.2596068111047
OUT017,573,FDB40,2423.3221068111047
OUT017,574,FDX13,4111.634606811105
OUT017,575,FDU35,1686.4783568111047
OUT017,576,FDU12,4270.197106811105
OUT017,577,FDK24,862.4783568111047
OUT017,578,NCC31,2546.7908568111047
OUT017,579,FDA21,3057.0096068111047
OUT017,580,FDD45,1675.1658568111047
OUT017,581,NCP17,1143.2596068111047
OUT017,582,FDX22,3496.9471068111047
OUT017,583,NCZ05,1758.0096068111047
OUT017,584,FDX11,3010.8533568111047
OUT017,585,DRE37,3072.1346068111047
OUT017,586,FDY43,2788.5096068111047
OUT017,587,FDE21,2044.1971068111047
OUT017,588,NCJ18,1909.3846068111047
OUT017,589,FDX01,1991.9783568111047
OUT017,590,NCX41,3448.5721068111047
OUT017,591,FDH32,1656.5408568111047
OUT017,592,FDK16,1599.0096068111047
OUT017,593,FDX34,2035.3221068111047
OUT017,594,FDO51,877.4471068111047
OUT017,595,FDZ59,2805.5408568111047
OUT017,596,FDX16,2471.3533568111047
OUT017,597,NCR50,2483.3846068111047
OUT017,598,DRM47,3131.7283568111047
OUT017,599,FDO48,3663.7908568111047
OUT017,600,FDY44,3280.6346068111047
OUT017,601,FDQ31,1567.1346068111047
OUT017,602,NCC30,2893.0096068111047
OUT017,603,FDF39,4240.915856811105
OUT017,604,FDA57,769.4471068111047
OUT017,605,FDT56,1127.5408568111047
OUT017,606,NCG19,3710.5096068111047
OUT017,607,FDB38,2691.0721068111047
OUT017,608,FDM28,2903.4471068111047
OUT017,609,DRF48,3039.2596068111047
OUT017,610,FDA16,3554.4783568111047
OUT017,611,FDU09,1037.8221068111047
OUT017,612,FDP27,3116.9471068111047
OUT017,613,NCN26,1947.1971068111047
OUT017,614,FDK22,3487.0096068111047
OUT017,615,FDO03,3779.8221068111047
OUT017,616,FDJ26,3583.3221068111047
OUT018,0,FDL48,573.2752318111047
OUT018,1,DRC12,2740.2283568111047
OUT018,2,FDX51,2861.5096068111047
OUT018,3,NCR06,410.77523181110473
OUT018,4,NCD54,1960.7127318111047
OUT018,5,NCL19,2022.2908568111047
OUT018,6,FDZ14,1694.2596068111047
OUT018,7,FDW21,1389.2596068111047
OUT018,8,FDU35,1328.1658568111047
OUT018,9,FDA03,2035.7908568111047
OUT018,10,FDT39,2190.1658568111047
OUT018,11,FDU14,3635.6658568111047
OUT018,12,FDA48,3193.6971068111047
OUT018,13,FDW23,369.52523181110473
OUT018,14,FDM14,1531.2596068111047
OUT018,15,FDW60,2604.0096068111047
OUT018,16,FDQ22,389.43148181110473
OUT018,17,NCH07,2185.1189818111047
OUT018,18,FDO49,600.2127318111047
OUT018,19,FDH08,3389.1346068111047
OUT018,20,FDF50,2880.7127318111047
OUT018,21,FDT57,3444.3533568111047
OUT018,22,FDA56,1735.0408568111047
OUT018,23,FDR03,3040.8377318111047
OUT018,24,FDX35,3345.0408568111047
OUT018,25,FDY33,2247.1033568111047
OUT018,26,NCV29,2544.1971068111047
OUT018,27,FDT09,1882.8377318111047
OUT018,28,FDA36,2704.3377318111047
OUT018,29,DRK49,386.21273181110473
OUT018,30,NCC06,1752.6033568111047
OUT018,31,FDM57,1094.3533568111047
OUT018,32,FDW20,1743.1971068111047
OUT018,33,NCT29,1626.0721068111047
OUT018,34,FDD51,396.10335681110473
OUT018,35,FDN31,2747.7908568111047
OUT018,36,NCC19,2725.0408568111047
OUT018,37,DRY23,419.38460681110473
OUT018,38,NCZ30,1637.4002318111047
OUT018,39,FDC44,1525.0721068111047
OUT018,40,NCA18,1564.9783568111047
OUT018,41,NCO18,2524.2283568111047
OUT018,42,FDT13,2733.6033568111047
OUT018,43,NCL55,3659.3533568111047
OUT018,44,FDN33,1242.0877318111047
OUT018,45,FDQ45,2690.0252318111047
OUT018,46,FDY49,2427.0096068111047
OUT018,47,FDJ40,1485.9002318111047
OUT018,48,FDS20,2642.4783568111047
OUT018,49,FDN23,2058.3689818111047
OUT018,50,FDM24,2148.3221068111047
OUT018,51,FDQ16,1451.7439818111047
OUT018,52,NCS42,1179.8533568111047
OUT018,53,NCA42,2222.6658568111047
OUT018,54,FDB47,3053.4471068111047
OUT018,55,FDG32,3222.9158568111047
OUT018,56,FDZ27,505.36898181110473
OUT018,57,FDX33,2284.7596068111047
OUT018,58,FDH35,2340.9158568111047
OUT018,59,FDP60,1305.7908568111047
OUT018,60,DRD15,3346.2596068111047
OUT018,61,FDD41,1393.9939818111047
OUT018,62,FDP40,1515.1502318111047
OUT018,63,FDQ49,2265.4314818111047
OUT018,64,FDZ09,2298.3689818111047
OUT018,65,FDW26,3175.9471068111047
OUT018,66,FDX12,3578.9627318111047
OUT018,67,NCP30,347.54085681110473
OUT018,68,FDW25,1119.0408568111047
OUT018,69,NCQ50,3036.5408568111047
OUT018,70,DRH23,631.7283568111047
OUT018,71,DRZ24,1642.4158568111047
OUT018,72,FDL08,3625.6346068111047
OUT018,73,FDP19,1777.8846068111047
OUT018,74,FDP12,379.97835681110473
OUT018,75,FDU60,2420.5408568111047
OUT018,76,FDQ03,3496.2596068111047
OUT018,77,FDD17,3453.3846068111047
OUT018,78,FDN02,2985.0408568111047
OUT018,79,FDP08,2857.8221068111047
OUT018,80,FDI05,966.2596068111047
OUT018,81,FDZ34,2779.2908568111047
OUT018,82,FDK25,2416.8533568111047
OUT018,83,DRI59,3260.8221068111047
OUT018,84,FDB28,2831.4627318111047
OUT018,85,FDR21,2479.3533568111047
OUT018,86,NCE30,3020.8689818111047
OUT018,87,FDG28,3644.8377318111047
OUT018,88,FDQ51,574.8846068111047
OUT018,89,FDE02,1255.7752318111047
OUT018,90,NCA54,2567.8846068111047
OUT018,91,FDL09,2408.7439818111047
OUT018,92,NCJ18,1527.7596068111047
OUT018,93,FDB39,597.7283568111047
OUT018,94,DRH25,564.8533568111047
OUT018,95,NCR42,261.57210681110473
OUT018,96,FDU48,1836.0408568111047
OUT018,97,NCN43,1675.2908568111047
OUT018,98,NCM55,2622.0564818111047
OUT018,99,FDY14,3854.4002318111047
OUT018,100,FDR24,1231.1189818111047
OUT018,101,FDW36,1396.4158568111047
OUT018,102,FDU01,2750.1033568111047
OUT018,103,NCM42,1460.1658568111047
OUT018,104,FDA57,397.10335681110473
OUT018,105,FDU57,2146.9471068111047
OUT018,106,FDG46,1569.1971068111047
OUT018,107,DRL23,1431.4002318111047
OUT018,108,FDS57,1964.5252318111047
OUT018,109,NCT17,2696.4471068111047
OUT018,110,FDS26,3782.1658568111047
OUT018,111,DRK37,2694.9471068111047
OUT018,112,FDC41,896.3533568111047
OUT018,113,FDA19,1833.0721068111047
OUT018,114,FDM10,3059.0096068111047
OUT018,115,FDD38,1428.4471068111047
OUT018,116,FDS47,1135.5877318111047
OUT018,117,FDK41,1019.3846068111047
OUT018,118,NCD43,1389.1658568111047
OUT018,119,FDF58,747.7596068111047
OUT018,120,FDA49,1136.5408568111047
OUT018,121,NCM26,2151.4158568111047
OUT018,122,FDB16,1089.1346068111047
OUT018,123,DRJ59,356.80648181110473
OUT018,124,FDU15,412.80648181110473
OUT018,125,FDR59,3884.7127318111047
OUT018,126,FDL43,966.9158568111047
OUT018,127,FDP45,3710.9471068111047
OUT018,128,DRJ23,2688.2596068111047
OUT018,129,FDY16,2646.9939818111047
OUT018,130,NCC31,2186.8689818111047
OUT018,131,FDH44,2140.0096068111047
OUT018,132,FDS56,3957.7908568111047
OUT018,133,FDS58,2319.6658568111047
OUT018,134,DRK39,1046.5721068111047
OUT018,135,NCJ06,1613.3533568111047
OUT018,136,FDF16,2047.1189818111047
OUT018,137,FDR15,2242.9002318111047
OUT018,138,FDJ28,2729.5721068111047
OUT018,139,FDT20,402.22835681110473
OUT018,140,DRK35,333.38460681110473
OUT018,141,FDL21,452.44710681110473
OUT018,142,FDS34,1544.7127318111047
OUT018,143,FDU32,1705.0721068111047
OUT018,144,FDO36,2592.9158568111047
OUT018,145,FDX10,344.72835681110473
OUT018,146,FDS14,2185.9471068111047
OUT018,147,FDH31,1406.5408568111047
OUT018,148,FDK51,3845.8533568111047
OUT018,149,FDL14,2314.6189818111047
OUT018,150,FDQ28,2235.4627318111047
OUT018,151,FDZ20,3741.3846068111047
OUT018,152,FDA35,1732.1814818111047
OUT018,153,FDV37,2920.1346068111047
OUT018,154,FDD34,2311.6346068111047
OUT018,155,NCQ05,2100.6033568111047
OUT018,156,FDE09,1541.3846068111047
OUT018,157,FDW10,2506.4783568111047
OUT018,158,FDC51,1703.7283568111047
OUT018,159,FDY09,2536.9939818111047
OUT018,160,FDE58,1586.4158568111047
OUT018,161,FDP15,3751.6658568111047
OUT018,162,FDX22,3091.8846068111047
OUT018,163,FDJ12,3057.3846068111047
OUT018,164,FDK57,1630.4471068111047
OUT018,165,NCW41,2210.9158568111047
OUT018,166,DRM49,457.72835681110473
OUT018,167,FDW37,1186.1346068111047
OUT018,168,NCD55,413.04085681110473
OUT018,169,FDE05,2055.9939818111047
OUT018,170,NCE55,2532.1971068111047
OUT018,171,FDQ15,1031.3689818111047
OUT018,172,DRE01,3479.2596068111047
OUT018,173,FDY32,2316.9158568111047
OUT018,174,FDZ47,1342.9783568111047
OUT018,175,DRH59,932.9627318111047
OUT018,176,NCI55,1652.4471068111047
OUT018,177,NCE43,2353.5721068111047
OUT018,178,FDW58,1454.0721068111047
OUT018,179,NCF06,3783.0564818111047
OUT018,180,FDU43,3550.2283568111047
OUT018,181,NCM18,706.8221068111047
OUT018,182,NCD30,1284.3846068111047
OUT018,183,FDO09,3854.4002318111047
OUT018,184,FDF20,2901.0721068111047
OUT018,185,FDE53,1437.1971068111047
OUT018,186,FDE26,2035.6814818111047
OUT018,187,FDE28,3351.6346068111047
OUT018,188,NCJ05,2154.2596068111047
OUT018,189,FDW24,544.1502318111047
OUT018,190,NCX42,2330.6033568111047
OUT018,191,FDK32,2208.2596068111047
OUT018,192,DRE25,1208.4002318111047
OUT018,193,FDP38,605.7439818111047
OUT018,194,NCP55,652.8846068111047
OUT018,195,FDM21,3744.2908568111047
OUT018,196,FDM51,1401.0252318111047
OUT018,197,NCR50,2148.3846068111047
OUT018,198,FDK27,1705.4471068111047
OUT018,199,FDO13,2349.0252318111047
OUT018,200,FDU07,2172.3533568111047
OUT018,201,FDJ15,2667.1346068111047
OUT018,202,FDZ37,1224.4471068111047
OUT018,203,DRL59,609.7127318111047
OUT018,204,FDX14,933.0408568111047
OUT018,205,NCS29,3865.2283568111047
OUT018,206,FDW01,2168.1658568111047
OUT018,207,FDE17,2139.3533568111047
OUT018,208,FDN40,2118.1814818111047
OUT018,209,FDR45,3512.6502318111047
OUT018,210,FDF17,2798.8846068111047
OUT018,211,FDX58,2588.7127318111047
OUT018,212,FDP11,3181.2752318111047
OUT018,213,FDY60,2034.2596068111047
OUT018,214,FDC28,1434.8064818111047
OUT018,215,FDU16,1098.7127318111047
OUT018,216,NCY42,2007.6971068111047
OUT018,217,FDN39,2445.9783568111047
OUT018,218,FDW12,2117.0721068111047
OUT018,219,NCN06,2282.5408568111047
OUT018,220,FDW33,1426.4939818111047
OUT018,221,FDB22,2145.1971068111047
OUT018,222,FDH52,742.2908568111047
OUT018,223,DRG25,2654.1971068111047
OUT018,224,NCK06,1640.2908568111047
OUT018,225,FDW07,1175.0096068111047
OUT018,226,NCA41,2786.1658568111047
OUT018,227,FDA22,2397.2127318111047
OUT018,228,FDW43,3407.0408568111047
OUT018,229,FDS23,1777.0252318111047
OUT018,230,FDE56,782.9783568111047
OUT018,231,FDV11,2520.2439818111047
OUT018,232,FDV44,2777.4783568111047
OUT018,233,FDG14,2197.7908568111047
OUT018,234,FDO28,1667.3377318111047
OUT018,235,NCN29,536.6346068111047
OUT018,236,FDR14,523.3533568111047
OUT018,237,FDM22,645.7439818111047
OUT018,238,FDI27,490.86898181110473
OUT018,239,FDK48,924.4627318111047
OUT018,240,FDS39,2002.9314818111047
OUT018,241,FDW52,2375.7283568111047
OUT018,242,FDD02,1651.8689818111047
OUT018,243,FDB57,3307.8221068111047
OUT018,244,NCK29,1656.1033568111047
OUT018,245,FDC46,2612.6033568111047
OUT018,246,FDG60,3445.8221068111047
OUT018,247,FDB20,1038.8221068111047
OUT018,248,FDW59,1106.8221068111047
OUT018,249,FDR33,1472.0564818111047
OUT018,250,DRO35,1595.3689818111047
OUT018,251,FDR31,2105.4158568111047
OUT018,252,FDG22,353.47835681110473
OUT018,253,FDV40,910.6658568111047
OUT018,254,FDB26,651.2908568111047
OUT018,255,FDU31,3213.3846068111047
OUT018,256,FDN16,1379.5877318111047
OUT018,257,FDJ36,1358.0096068111047
OUT018,258,FDA23,1350.5408568111047
OUT018,259,FDF53,2578.3533568111047
OUT018,260,NCL30,1710.0721068111047
OUT018,261,FDJ02,2144.2752318111047
OUT018,262,FDH14,1994.4314818111047
OUT018,263,FDR32,3400.1658568111047
OUT018,264,FDF38,509.18148181110473
OUT018,265,DRG51,2330.6658568111047
OUT018,266,FDV14,1089.0877318111047
OUT018,267,FDJ14,1121.6346068111047
OUT018,268,FDV10,477.19710681110473
OUT018,269,FDH60,2829.1189818111047
OUT018,270,FDL02,1502.0408568111047
OUT018,271,FDY37,2057.9783568111047
OUT018,272,DRE12,1496.1033568111047
OUT018,273,FDQ20,453.94710681110473
OUT018,274,NCL54,2453.3846068111047
OUT018,275,FDW03,1467.0564818111047
OUT018,276,DRH01,2430.0877318111047
OUT018,277,FDT08,2127.0096068111047
OUT018,278,FDM08,3326.1658568111047
OUT018,279,FDB05,3619.8377318111047
OUT018,280,FDQ08,788.4158568111047
OUT018,281,FDB37,3565.7283568111047
OUT018,282,FDZ02,1292.7127318111047
OUT018,283,FDH46,1407.4158568111047
OUT018,284,FDU50,1546.6502318111047
OUT018,285,FDW09,1047.9158568111047
OUT018,286,FDI12,1180.4471068111047
OUT018,287,FDC37,1445.9158568111047
OUT018,288,FDF21,2791.5096068111047
OUT018,289,DRL47,1716.4314818111047
OUT018,290,FDA58,3486.1502318111047
OUT018,291,FDC08,3366.0721068111047
OUT018,292,FDT55,2293.3846068111047
OUT018,293,FDO44,1545.6971068111047
OUT018,294,FDQ12,3342.0877318111047
OUT018,295,FDH34,2665.3221068111047
OUT018,296,FDG40,294.57210681110473
OUT018,297,FDU20,1698.4783568111047
OUT018,298,FDU46,1162.1502318111047
OUT018,299,FDH41,3078.9158568111047
OUT018,300,FDZ22,1061.5721068111047
OUT018,301,FDJ56,1298.7283568111047
OUT018,302,NCY41,294.07210681110473
OUT018,303,FDK09,3289.9471068111047
OUT018,304,FDE39,1619.9158568111047
OUT018,305,FDM36,2481.1814818111047
OUT018,306,FDV55,2043.0408568111047
OUT018,307,FDH47,1300.9314818111047
OUT018,308,FDW44,2526.7908568111047
OUT018,309,NCU41,2752.4471068111047
OUT018,310,NCA29,2429.0721068111047
OUT018,311,FDF35,1425.6971068111047
OUT018,312,FDJ50,631.7908568111047
OUT018,313,FDW34,3557.4471068111047
OUT018,314,NCN14,2605.1189818111047
OUT018,315,FDY21,2789.6346068111047
OUT018,316,FDC38,1853.6502318111047
OUT018,317,NCO30,2635.1502318111047
OUT018,318,FDB27,2789.8533568111047
OUT018,319,FDB33,2305.6346068111047
OUT018,320,NCK17,400.97835681110473
OUT018,321,FDK44,2454.2596068111047
